return_date,product_id,store_id,quantity
1998-02-17,860,4,1.0
1999-01-18,64,14,2.0
1998-08-24,1173,18,1.0
1998-03-10,1173,18,4.0
1998-11-25,647,14,5.0
1998-10-01,1295,23,5.0
1997-06-24,136,9,2.0
1998-09-21,231,1,3.0
1998-04-21,48,8,3.0
1998-08-12,231,1,5.0
1998-04-02,1064,3,5.0
1998-08-07,1151,4,2.0
1997-11-12,734,5,2.0
1999-01-07,556,11,2.0
1997-07-28,1426,3,3.0
1998-11-28,373,11,5.0
1998-10-15,231,18,5.0
1997-07-29,1334,4,5.0
1998-10-19,133,11,4.0
1998-12-25,277,4,5.0
1997-09-24,879,14,5.0
1997-10-01,1139,18,1.0
1997-06-29,864,10,2.0
1998-01-04,1254,1,1.0
1998-04-26,1360,11,4.0
1998-05-06,1105,14,3.0
1998-06-09,496,15,1.0
1998-10-22,17,21,1.0
1997-05-31,1100,3,2.0
1997-12-21,426,3,3.0
1998-07-16,231,14,5.0
1998-12-02,80,3,1.0
1998-08-13,1153,5,3.0
1998-03-02,564,18,5.0
1998-08-10,246,22,3.0
1997-06-08,778,2,1.0
1998-03-26,414,11,3.0
1997-05-24,1273,11,4.0
1998-06-05,727,18,3.0
1998-04-13,80,3,2.0
1998-10-01,287,19,2.0
1998-03-07,48,19,2.0
1999-01-11,501,22,3.0
1999-01-13,20,17,2.0
1998-09-21,636,2,5.0
1998-06-18,36,23,1.0
1998-05-15,399,14,5.0
1997-05-27,864,3,3.0
1997-07-29,1464,10,2.0
1997-03-24,287,12,2.0
1998-10-12,647,9,2.0
1998-04-01,750,3,2.0
1998-08-01,330,10,1.0
1998-12-21,864,23,2.0
1998-02-04,675,26,3.0
1997-09-03,231,6,5.0
1998-10-23,581,8,3.0
1998-05-03,65,6,3.0
1997-09-18,843,9,3.0
1997-09-10,1557,15,5.0
1998-01-28,231,18,5.0
1998-02-21,754,5,4.0
1998-07-30,231,1,5.0
1998-11-25,699,1,4.0
1997-03-12,1203,5,5.0
1997-05-06,231,4,2.0
1998-09-20,1096,13,4.0
1998-10-07,651,14,5.0
1997-01-29,631,7,1.0
1998-06-18,699,8,3.0
1997-10-14,1466,10,1.0
1998-11-25,606,18,1.0
1999-01-17,754,8,5.0
1998-04-10,295,9,1.0
1998-06-08,242,11,4.0
1998-02-02,942,10,1.0
1998-05-18,1139,5,1.0
1998-09-10,48,10,4.0
1998-12-21,1173,2,4.0
1998-03-05,1295,6,5.0
1998-02-16,48,14,5.0
1999-01-20,287,13,4.0
1997-12-06,864,19,4.0
1997-12-01,185,14,2.0
1998-08-31,1487,24,5.0
1997-04-16,206,11,3.0
1997-12-18,556,6,5.0
1997-11-29,1443,5,1.0
1997-03-07,1172,3,1.0
1998-05-10,54,15,2.0
1997-07-11,20,15,3.0
1997-07-08,315,5,5.0
1998-04-21,213,3,2.0
1999-01-18,612,2,1.0
1998-06-04,575,11,4.0
1998-07-09,901,14,1.0
1998-12-03,266,23,3.0
1998-10-24,556,3,3.0
1998-04-17,315,5,5.0
1998-11-23,246,18,2.0
1999-01-12,149,19,3.0
1998-06-03,1318,19,3.0
1998-12-25,840,6,5.0
1998-07-03,965,20,2.0
1998-12-24,1457,3,4.0
1997-04-06,295,14,4.0
1997-12-18,609,12,1.0
1999-01-26,64,14,1.0
1998-01-27,1426,4,3.0
1997-09-29,1380,15,2.0
1998-01-17,1466,4,5.0
1998-04-17,498,10,4.0
1998-08-24,390,19,4.0
1998-12-05,932,9,2.0
1998-05-02,464,12,4.0
1997-12-15,1173,3,4.0
1998-10-28,959,18,3.0
1998-05-06,231,7,5.0
1998-04-06,843,20,2.0
1997-12-26,1444,11,3.0
1997-05-16,215,5,3.0
1998-10-14,246,21,2.0
1997-03-03,754,4,3.0
1998-04-03,215,10,5.0
1997-06-16,1318,13,3.0
1999-01-08,1293,2,5.0
1998-11-19,1426,14,4.0
1998-12-31,355,3,1.0
1998-12-12,39,8,3.0
1997-12-10,231,4,5.0
1998-02-23,464,3,4.0
1997-02-13,246,5,3.0
1999-01-14,321,7,2.0
1998-08-08,1139,20,4.0
1997-11-24,21,5,3.0
1998-04-08,581,18,4.0
1997-11-18,1318,20,2.0
1998-08-16,720,18,3.0
1998-06-28,1520,7,5.0
1998-08-01,1139,5,4.0
1997-07-22,864,12,1.0
1998-09-18,1099,10,3.0
1999-01-25,581,9,5.0
1997-08-24,994,14,2.0
1998-04-30,1224,6,5.0
1999-01-05,269,11,4.0
1998-11-05,28,12,4.0
1998-01-12,48,9,5.0
1997-12-22,562,11,5.0
1998-09-02,754,22,4.0
1998-10-22,370,7,4.0
1998-11-27,392,5,2.0
1997-06-03,675,5,1.0
1998-04-13,847,14,5.0
1998-02-19,1104,5,3.0
1998-03-02,994,14,5.0
1997-03-20,1151,2,5.0
1998-05-29,1101,5,1.0
1998-09-17,864,23,3.0
1998-12-26,1089,10,3.0
1998-08-16,215,1,4.0
1998-10-10,1493,21,5.0
1997-02-21,1304,11,1.0
1997-12-01,675,11,2.0
1998-09-24,231,14,2.0
1997-07-14,987,11,2.0
1998-09-11,1426,6,1.0
1997-09-03,860,11,3.0
1997-12-30,194,4,4.0
1998-05-11,1200,4,1.0
1998-05-18,535,7,4.0
1998-12-22,1469,9,4.0
1997-06-27,515,15,2.0
1999-01-13,1549,14,5.0
1997-03-03,20,3,5.0
,754,13,4.0
1998-05-19,151,23,3.0
1998-08-12,1001,11,1.0
1998-09-29,159,13,4.0
1998-06-28,1520,7,5.0
1998-05-29,1323,21,1.0
1998-01-07,1064,1,2.0
1998-07-01,696,10,2.0
1997-12-21,1342,2,2.0
1998-08-17,91,14,2.0
1997-11-08,1240,12,1.0
1999-01-07,231,15,4.0
1998-09-27,734,6,4.0
1998-07-05,1426,12,5.0
1998-01-10,1509,18,2.0
1998-01-06,231,14,3.0
1997-01-12,1267,5,5.0
1998-12-27,246,5,4.0
1998-11-27,613,16,3.0
1998-08-23,535,3,4.0
1997-03-17,807,6,3.0
1998-12-18,549,4,4.0
1997-12-27,384,12,1.0
1998-04-06,497,15,2.0
1998-02-12,520,14,5.0
1997-12-10,220,4,2.0
1997-08-27,778,8,2.0
1998-05-16,972,23,3.0
1998-05-12,20,18,5.0
1998-07-14,965,14,4.0
1997-04-07,1360,3,1.0
1998-03-21,949,11,5.0
1997-04-04,494,16,1.0
1998-09-14,586,24,1.0
1998-11-12,149,5,3.0
1997-04-20,675,3,4.0
1997-10-03,287,10,4.0
1998-11-03,578,13,2.0
1997-09-12,387,14,2.0
1998-12-29,1220,10,2.0
1997-07-15,1421,5,4.0
1997-07-25,1100,3,1.0
1997-08-14,427,3,2.0
1998-08-12,449,14,2.0
1999-02-03,802,3,5.0
1998-10-28,1452,14,4.0
1997-08-27,231,7,5.0
1998-04-19,866,3,5.0
1998-10-14,556,18,3.0
1998-12-19,1295,4,3.0
1998-01-17,1293,1,1.0
1998-05-01,284,5,4.0
1998-05-27,864,11,4.0
1997-12-28,441,11,1.0
1998-02-18,1530,15,5.0
1997-06-24,366,5,1.0
,1382,11,1.0
1997-03-03,813,7,1.0
1997-11-21,246,3,4.0
1998-12-09,1361,15,2.0
1997-08-27,996,12,4.0
1999-01-09,792,11,3.0
1998-10-14,847,6,4.0
1998-09-09,246,3,2.0
1998-07-23,287,18,1.0
1998-07-06,355,17,2.0
1998-11-08,215,12,2.0
1999-01-07,1285,5,4.0
1998-02-03,1426,14,2.0
1998-01-21,625,22,3.0
1997-06-06,602,4,2.0
1998-09-11,1172,18,5.0
1997-12-09,231,11,2.0
1998-02-04,809,12,5.0
1998-06-07,1293,21,4.0
1997-06-27,48,14,2.0
1998-12-05,1507,12,4.0
1997-09-13,1375,2,2.0
1997-11-08,1153,12,2.0
1998-09-05,575,17,1.0
1997-02-18,792,3,2.0
1998-01-16,443,5,2.0
1999-01-06,864,5,3.0
1998-06-26,421,12,4.0
1998-12-21,707,18,3.0
1998-12-08,1321,5,4.0
1999-01-10,1001,10,5.0
1998-07-01,1273,11,2.0
1998-06-16,544,11,3.0
1997-07-21,638,11,3.0
1998-08-14,383,7,5.0
1998-08-28,578,11,2.0
1998-12-16,883,15,1.0
1998-07-31,1112,18,2.0
1997-12-06,556,1,3.0
1997-06-29,1297,4,3.0
1998-05-27,1341,18,5.0
1997-03-19,636,14,2.0
1997-07-06,675,14,1.0
1997-10-22,514,13,2.0
1997-02-15,830,11,1.0
1998-01-26,1091,3,4.0
1999-01-28,285,13,5.0
1997-09-05,633,12,2.0
1999-01-20,1422,5,5.0
1998-03-13,390,12,3.0
1997-11-05,287,11,2.0
1998-09-10,428,4,4.0
1997-12-30,889,3,1.0
1998-12-03,1426,15,4.0
1997-10-14,1001,18,2.0
1997-07-08,995,4,4.0
1998-07-21,225,11,4.0
1997-02-03,242,8,2.0
1998-04-01,1460,23,1.0
1998-03-31,1446,14,3.0
1998-06-08,711,11,2.0
1998-12-17,675,18,3.0
1998-10-25,1260,6,1.0
1998-01-05,68,20,1.0
1998-07-04,1380,5,2.0
1998-08-01,303,11,3.0
1997-08-28,1459,2,2.0
1998-12-24,287,12,2.0
1997-08-25,467,7,2.0
1998-09-16,232,23,5.0
1998-06-14,344,8,1.0
1997-05-22,1293,3,3.0
1998-08-25,464,14,3.0
1997-08-22,1380,14,2.0
1998-04-24,1483,5,2.0
1997-02-04,955,11,5.0
1998-11-09,802,13,3.0
1998-06-09,1380,14,1.0
1999-01-05,807,12,5.0
1998-05-15,1353,11,5.0
1999-01-15,1293,14,1.0
1998-05-04,966,14,3.0
1997-04-25,361,5,2.0
1998-06-27,864,22,4.0
1998-10-21,1513,11,3.0
1997-12-29,751,6,4.0
1998-05-14,48,22,3.0
1997-10-09,176,8,1.0
1997-12-05,809,7,2.0
1998-07-31,578,14,4.0
1997-09-16,1109,7,4.0
1997-12-25,825,10,3.0
1997-11-05,913,3,2.0
1997-12-28,625,4,5.0
1998-06-11,515,18,5.0
1998-12-31,1380,23,5.0
1997-11-26,1531,6,1.0
1998-01-05,637,13,1.0
1998-12-07,1112,5,2.0
1998-04-20,1089,22,1.0
1999-01-29,48,2,3.0
1997-11-21,1421,13,2.0
1999-01-14,703,14,5.0
1997-02-24,1153,9,2.0
1997-03-18,1139,4,3.0
1998-02-20,693,20,2.0
1998-04-26,457,9,5.0
1998-07-15,625,14,3.0
1998-08-03,1293,18,1.0
1997-09-15,1046,4,3.0
1997-08-09,985,5,1.0
1998-04-01,312,4,4.0
1998-03-18,1139,21,4.0
1998-05-18,149,5,4.0
1998-11-22,231,5,5.0
1997-11-30,322,12,5.0
1998-03-14,864,6,4.0
1998-01-06,520,3,1.0
1998-12-03,464,17,4.0
1998-03-21,556,1,5.0
1998-10-20,105,16,1.0
1998-11-23,464,7,5.0
1998-12-19,580,3,4.0
1997-12-27,116,12,5.0
1998-06-02,82,14,3.0
1997-05-20,864,11,5.0
1998-09-24,116,12,1.0
1998-04-15,383,17,4.0
1998-06-08,295,13,2.0
1997-02-27,1451,5,4.0
1998-12-21,370,18,2.0
1998-03-18,917,23,5.0
1998-06-07,1139,12,3.0
1998-07-08,556,10,2.0
1999-01-17,697,23,2.0
1997-11-04,80,5,2.0
1997-03-03,804,10,2.0
1997-05-14,231,7,4.0
1998-06-03,393,3,2.0
1998-10-07,1139,1,5.0
1998-07-16,1172,22,2.0
1997-10-09,231,3,1.0
1997-10-22,556,1,5.0
1997-10-01,1265,3,3.0
1998-12-13,305,7,2.0
1998-05-18,682,11,4.0
1998-02-05,1334,1,1.0
1998-12-02,1153,3,4.0
1997-06-12,1162,7,2.0
1998-09-10,717,1,2.0
1998-05-03,279,14,4.0
1998-08-15,401,8,1.0
1998-01-27,384,13,3.0
1997-08-14,231,8,5.0
1997-08-24,880,2,2.0
1998-03-18,625,17,3.0
1997-09-29,535,15,3.0
1998-05-26,231,5,2.0
1998-09-15,1245,4,3.0
1998-06-24,556,11,3.0
1998-05-01,1552,7,4.0
1998-06-19,965,14,4.0
1998-08-25,182,13,2.0
1997-02-13,828,13,5.0
1998-05-02,703,3,4.0
1998-02-17,1552,18,2.0
1998-09-21,556,19,5.0
1997-05-30,1397,15,2.0
1998-04-05,312,12,5.0
1997-11-04,1106,7,4.0
1997-08-16,20,4,4.0
1997-02-17,1280,1,5.0
1997-05-25,1064,2,2.0
1998-10-20,1273,13,4.0
1998-07-05,1422,1,5.0
1998-06-17,919,4,5.0
1998-03-20,1470,18,2.0
1999-01-06,843,14,2.0
1998-08-20,464,7,1.0
1998-04-10,864,8,5.0
1997-09-06,1001,10,3.0
1998-12-11,898,17,5.0
1998-12-17,1124,7,5.0
1998-05-24,20,4,3.0
1997-09-19,1224,6,1.0
1998-06-07,135,22,4.0
1998-01-14,457,7,4.0
1997-02-23,1107,2,1.0
1998-07-10,215,23,2.0
1998-07-11,1109,14,2.0
1997-12-09,185,18,1.0
1997-03-06,581,15,5.0
1997-11-10,556,11,1.0
1999-01-21,1139,13,3.0
1998-10-31,1106,11,5.0
1998-10-15,1426,3,5.0
1998-12-15,265,5,5.0
1998-07-10,182,5,4.0
1998-06-16,910,19,3.0
1997-09-20,1452,1,4.0
1999-01-18,231,3,3.0
1997-11-21,552,4,4.0
1997-08-31,1280,11,5.0
1997-07-06,48,3,1.0
1998-07-12,1106,14,1.0
1997-02-07,355,10,3.0
1998-08-19,1172,18,5.0
1998-11-22,591,12,2.0
1999-01-11,996,3,5.0
1998-08-07,1027,9,3.0
1997-01-15,1293,7,5.0
1998-11-03,149,13,4.0
1997-02-07,264,1,3.0
1997-01-29,699,1,4.0
1997-05-20,809,8,3.0
1997-05-20,972,10,2.0
1997-07-18,1380,14,1.0
1998-12-27,835,14,2.0
1998-07-13,656,25,1.0
1997-09-19,231,14,5.0
1998-03-07,231,14,4.0
1998-08-31,1494,1,4.0
1998-04-08,1177,13,1.0
1998-06-25,399,12,4.0
1998-11-20,536,21,3.0
1998-02-23,450,18,3.0
1997-11-29,581,12,2.0
1998-03-05,1380,11,2.0
1998-08-10,1053,14,2.0
1998-02-14,1172,11,4.0
1998-07-28,556,14,4.0
1997-08-31,232,12,3.0
,277,4,3.0
1998-10-09,1382,19,1.0
1998-10-08,385,11,3.0
1998-12-06,680,4,5.0
1998-01-22,1312,3,4.0
1998-03-25,985,4,4.0
1998-12-21,636,6,2.0
1998-08-03,658,10,3.0
1997-03-20,413,5,2.0
1998-03-10,150,18,3.0
1997-09-09,231,14,4.0
1998-08-28,20,5,1.0
1998-04-20,1017,1,1.0
1998-10-25,1457,17,2.0
1998-11-24,901,13,2.0
1998-07-04,945,14,3.0
1997-10-21,1172,3,3.0
1998-03-19,642,17,2.0
1998-07-29,884,10,2.0
1998-10-28,613,6,3.0
1998-08-09,440,15,2.0
1998-01-20,405,15,4.0
1997-05-10,1222,2,2.0
1998-11-09,680,3,3.0
1998-01-09,287,3,3.0
1998-12-27,133,23,2.0
1997-02-07,728,15,2.0
1997-09-30,99,11,4.0
1998-01-30,1434,18,5.0
1998-05-31,355,24,1.0
1997-12-30,102,20,5.0
1999-01-04,1277,4,2.0
1997-09-06,539,3,4.0
1997-11-02,1321,2,2.0
1999-01-04,975,8,2.0
1997-12-14,965,17,4.0
1998-12-22,1173,11,5.0
1998-05-25,279,11,3.0
1998-10-11,20,13,2.0
1998-07-17,656,14,5.0
1998-12-25,203,23,3.0
1998-11-25,1429,14,1.0
1999-01-25,1293,2,3.0
1998-06-21,675,12,1.0
1998-05-06,332,14,5.0
1997-03-04,1177,3,4.0
1998-11-03,246,5,3.0
1999-01-17,1212,18,1.0
1997-10-14,1101,18,3.0
1998-09-04,260,10,4.0
1997-07-20,555,16,5.0
1999-01-25,1354,14,4.0
1998-10-08,461,19,1.0
1998-08-17,823,23,4.0
1998-06-04,1292,14,4.0
1997-04-29,901,14,3.0
1998-04-23,970,13,1.0
1998-12-15,1494,15,4.0
1998-05-20,48,3,1.0
1997-05-30,1098,4,1.0
1997-05-09,465,3,2.0
1998-05-05,1193,14,1.0
1997-03-19,1222,5,1.0
1998-07-13,20,4,3.0
1998-03-22,1383,2,3.0
1999-01-22,309,14,2.0
1998-08-25,1280,1,4.0
1998-07-25,135,12,2.0
1998-07-26,999,15,1.0
1999-01-26,901,5,1.0
1997-08-26,1131,13,3.0
1998-08-10,1272,19,4.0
1998-02-16,20,23,5.0
1998-02-04,476,14,2.0
1998-01-31,287,3,1.0
1998-03-16,822,18,5.0
1998-11-29,1460,11,1.0
1998-11-15,478,14,2.0
1997-08-22,1426,11,1.0
1998-06-07,367,17,1.0
1997-05-05,496,9,5.0
1997-11-18,806,14,3.0
1998-02-28,807,5,1.0
1998-08-11,1433,6,1.0
1998-12-31,118,14,5.0
1998-04-11,684,6,5.0
1997-08-16,464,12,5.0
1997-12-11,830,18,4.0
1998-01-14,552,20,2.0
1998-11-13,535,8,2.0
1998-03-12,38,18,2.0
1998-12-24,295,22,5.0
1997-04-29,1192,2,5.0
1998-02-22,1163,3,1.0
1998-07-29,619,7,2.0
1997-08-22,457,12,1.0
1998-08-22,809,11,5.0
1998-04-21,728,8,2.0
1999-01-23,556,2,5.0
1998-01-27,1220,6,3.0
1998-12-02,994,3,4.0
1998-12-22,1139,21,4.0
1998-07-17,802,12,2.0
1998-11-20,500,14,2.0
1998-08-10,556,22,1.0
1997-03-27,984,3,3.0
1998-05-03,901,10,2.0
1998-12-29,556,23,4.0
1998-12-17,1457,8,5.0
1999-01-01,1139,5,5.0
1997-09-08,1323,10,1.0
1997-12-05,1380,10,2.0
1998-05-15,46,5,5.0
1998-04-23,1017,11,2.0
1998-07-24,615,11,2.0
1998-09-09,970,14,5.0
1998-11-02,1139,23,5.0
1998-10-05,715,4,1.0
1997-08-12,383,10,3.0
1998-04-24,1380,12,3.0
1998-07-08,1430,5,2.0
1998-10-31,85,4,2.0
1998-10-28,544,21,4.0
1998-11-28,185,19,3.0
1998-12-23,1410,2,3.0
1998-11-29,231,3,1.0
1998-04-07,48,23,3.0
1998-11-10,850,3,3.0
1998-02-03,185,10,4.0
1998-05-22,845,11,4.0
1997-08-14,1148,14,2.0
1998-11-08,1227,10,5.0
1998-06-15,995,8,5.0
1997-04-25,231,3,5.0
1997-06-25,1293,3,1.0
1998-06-13,535,3,2.0
1998-06-07,48,24,1.0
1998-10-19,1520,22,1.0
1998-12-26,80,15,3.0
1997-10-09,754,1,1.0
1998-10-16,972,23,5.0
1998-10-21,953,11,3.0
1997-05-20,563,10,2.0
1998-12-17,692,9,2.0
1998-08-13,996,11,4.0
1998-03-11,661,10,5.0
1998-12-01,231,21,1.0
1998-12-16,20,3,5.0
1998-04-24,464,14,1.0
1998-09-12,843,12,2.0
1998-11-28,231,9,4.0
1998-10-29,231,22,2.0
1998-01-16,1105,11,5.0
1998-04-13,1520,23,2.0
1997-05-06,1139,10,5.0
1998-04-24,1457,5,5.0
1998-11-14,477,7,3.0
1998-06-18,376,23,5.0
1998-11-25,149,1,2.0
1998-03-26,556,20,3.0
1998-06-28,326,7,4.0
1998-12-13,1260,17,5.0
1998-07-24,496,8,4.0
1997-06-02,278,11,5.0
1998-03-29,1175,2,4.0
1999-01-08,346,14,1.0
1997-10-11,1253,12,1.0
1997-07-22,231,17,4.0
1998-05-09,287,18,2.0
1998-12-14,267,18,3.0
1999-01-13,365,7,1.0
1998-07-28,367,19,4.0
1997-04-22,1344,28,3.0
1998-09-23,1546,21,1.0
1997-07-29,1409,3,2.0
1999-01-07,151,7,5.0
1998-05-08,579,21,2.0
1999-02-01,1380,3,4.0
1998-12-04,1105,9,1.0
1998-04-01,361,4,5.0
1997-06-15,59,3,1.0
1999-01-06,1254,10,5.0
1998-10-30,1457,4,3.0
1998-10-20,981,5,2.0
1998-10-10,783,4,5.0
1997-10-02,48,14,4.0
1998-05-28,1258,18,2.0
1998-12-11,231,11,4.0
1998-07-14,573,23,1.0
1997-08-15,212,3,2.0
1997-09-10,847,17,3.0
1998-07-18,226,14,5.0
1998-12-18,1100,5,5.0
1998-01-08,916,1,1.0
1998-04-19,1172,2,3.0
1998-08-22,607,20,1.0
1998-07-08,864,3,2.0
1998-12-04,997,24,1.0
1998-05-25,741,24,1.0
1997-05-29,571,5,2.0
1998-05-31,332,2,1.0
1997-11-21,997,4,4.0
1998-04-29,231,22,2.0
1998-12-19,464,5,5.0
1997-11-07,1353,3,3.0
1998-02-12,106,6,2.0
1998-03-16,487,4,3.0
1997-11-30,231,6,3.0
1998-08-16,474,18,1.0
1997-05-17,508,7,5.0
1998-06-25,522,8,2.0
1999-01-10,847,8,3.0
1998-10-30,1064,11,3.0
1998-09-15,1100,21,4.0
1998-03-17,1446,21,4.0
1998-07-31,1172,9,3.0
1998-05-17,701,5,5.0
1997-12-27,962,3,5.0
1998-07-22,1172,21,3.0
1998-11-25,1552,17,1.0
1997-10-01,556,6,5.0
1998-04-03,983,11,5.0
1998-07-30,877,10,3.0
1999-01-02,496,18,2.0
1998-12-18,581,10,2.0
1999-01-07,1257,21,3.0
1997-04-26,177,3,4.0
1998-07-12,1172,14,1.0
1998-12-25,910,1,1.0
1999-01-02,183,17,2.0
1998-12-26,556,14,5.0
1998-10-01,1124,6,5.0
1998-04-14,1403,9,2.0
1998-03-15,284,4,1.0
1998-08-27,1293,22,1.0
1999-01-22,678,10,1.0
1997-12-31,556,11,4.0
1997-12-02,441,14,2.0
1998-12-14,177,2,4.0
1997-02-04,1552,11,4.0
1997-11-25,1212,18,1.0
1997-05-13,546,5,3.0
1997-03-30,1112,3,4.0
1997-07-09,965,10,2.0
1998-04-10,1214,12,4.0
1997-04-08,898,6,5.0
1998-10-09,1361,12,4.0
1997-12-17,111,7,2.0
1998-06-23,843,6,2.0
1998-06-26,1248,21,1.0
1999-01-18,763,3,1.0
1998-11-22,231,15,4.0
1998-10-08,1250,10,5.0
1998-06-12,1224,4,4.0
1997-06-26,1254,9,1.0
1998-04-05,1064,8,5.0
1997-09-03,965,8,3.0
1997-11-16,789,8,5.0
1997-07-01,864,14,1.0
1998-08-02,231,24,3.0
1997-07-20,1139,12,4.0
1997-02-17,1293,5,1.0
1998-02-11,592,11,1.0
1998-03-30,365,14,3.0
1998-05-08,333,8,2.0
1998-02-16,621,18,3.0
1998-07-18,80,18,2.0
1998-12-03,1380,3,5.0
1998-12-23,246,5,1.0
1998-05-20,1580,11,2.0
1998-01-27,151,3,2.0
1998-06-20,594,20,5.0
1997-12-02,965,7,5.0
1998-02-22,149,5,3.0
1998-08-22,802,1,3.0
1997-11-25,246,14,4.0
1998-07-20,1100,10,2.0
1997-10-15,1139,3,5.0
1998-02-19,556,8,4.0
1998-12-29,20,7,5.0
1998-01-07,231,15,4.0
1998-07-22,1224,11,2.0
1998-05-27,734,24,3.0
1998-09-23,711,8,4.0
1997-04-15,300,12,3.0
1998-11-18,215,7,1.0
1998-10-17,693,15,4.0
1998-02-05,806,20,1.0
1997-06-19,1091,11,4.0
1997-09-28,1131,11,5.0
1997-09-09,704,2,5.0
1998-12-09,856,7,3.0
1998-01-05,1601,8,5.0
1998-11-30,287,21,2.0
1998-08-20,27,2,3.0
1997-10-16,198,8,5.0
1997-09-10,1160,9,1.0
1997-11-24,143,18,5.0
1998-03-02,223,3,2.0
1998-03-26,231,10,1.0
1998-07-16,1174,18,3.0
1998-02-21,1500,10,4.0
1997-12-11,1139,14,3.0
1998-02-01,48,11,1.0
1997-07-21,1419,4,2.0
1998-06-14,634,6,2.0
1999-01-10,430,3,1.0
1998-05-01,524,7,2.0
1997-10-22,812,7,3.0
1997-03-15,441,5,2.0
1999-01-08,810,4,1.0
1998-07-30,29,22,4.0
1998-08-11,1422,20,3.0
1998-10-19,1520,21,5.0
1998-11-13,226,17,5.0
1997-05-13,569,14,5.0
1998-08-15,81,3,5.0
1997-06-02,76,3,4.0
1998-02-15,1018,11,4.0
1999-02-07,998,14,4.0
1997-05-05,228,8,3.0
1997-12-24,168,12,4.0
1998-04-07,809,23,5.0
1997-08-03,48,3,5.0
1998-04-23,176,5,3.0
1998-05-13,594,7,1.0
1998-04-21,464,18,1.0
1999-01-21,498,9,1.0
1997-08-23,958,3,5.0
1998-12-25,1457,23,3.0
1998-09-30,150,18,1.0
1998-01-08,551,11,3.0
1998-11-25,338,20,2.0
1998-05-23,398,10,2.0
1998-10-06,555,3,3.0
1998-10-22,778,3,4.0
1998-02-22,1195,10,1.0
1998-04-15,212,3,5.0
1998-12-04,701,3,1.0
1998-07-13,864,14,5.0
1997-10-27,48,10,1.0
1998-07-26,1533,5,1.0
1997-09-24,414,4,2.0
1997-11-09,1195,5,3.0
1997-12-19,916,1,3.0
1997-08-05,1100,3,3.0
1998-08-07,843,23,5.0
1998-07-01,1139,3,3.0
1997-11-22,149,17,1.0
1997-09-30,207,3,1.0
1998-03-24,535,5,1.0
1998-05-08,658,9,5.0
1997-10-29,246,8,2.0
1998-05-23,215,15,2.0
1997-07-02,1131,14,1.0
1997-12-20,1295,9,1.0
1998-10-23,692,11,1.0
1997-07-03,231,2,5.0
1998-07-13,578,23,1.0
1997-08-01,1280,1,5.0
1997-12-16,1100,19,5.0
1997-06-02,575,13,3.0
1999-01-10,901,3,2.0
1998-07-23,64,6,1.0
1997-12-01,231,5,2.0
1997-10-16,675,12,1.0
1997-09-22,231,3,5.0
1997-11-09,252,1,1.0
1997-05-15,1289,15,5.0
1998-03-04,213,4,2.0
1998-12-19,581,1,1.0
1998-12-22,901,4,4.0
1998-12-18,1214,21,1.0
1997-05-09,272,5,5.0
1997-02-08,36,8,3.0
1997-03-26,231,7,2.0
1997-11-14,1064,3,2.0
1998-07-30,246,3,3.0
1997-08-25,633,1,5.0
1999-02-08,613,24,4.0
1998-05-28,962,18,2.0
1998-09-15,672,3,4.0
1998-07-07,699,7,5.0
1998-11-01,856,18,1.0
1998-09-12,1100,3,5.0
1998-04-08,1466,12,5.0
1998-03-23,1257,23,4.0
1997-09-17,1034,7,5.0
1997-08-21,1553,11,3.0
1998-08-12,864,9,3.0
1998-12-19,965,23,4.0
1998-12-11,231,3,2.0
1998-06-06,1558,20,1.0
1998-05-24,185,5,5.0
1997-12-29,843,6,4.0
1998-03-29,946,18,3.0
1998-03-20,611,4,4.0
1999-02-05,1371,8,2.0
1997-10-17,158,11,1.0
1998-09-15,562,11,2.0
1998-09-06,361,11,5.0
1997-12-12,689,9,3.0
1998-04-11,182,22,3.0
1998-09-18,1001,24,4.0
1998-05-06,1220,11,4.0
1997-10-26,231,16,4.0
1999-02-01,1546,22,1.0
1998-12-11,1426,3,2.0
1998-12-28,345,18,5.0
1998-05-23,754,18,3.0
1998-06-17,867,5,1.0
1998-07-24,802,18,4.0
1998-09-08,1257,5,3.0
1998-12-20,102,2,5.0
1998-08-07,82,5,2.0
1998-06-21,98,10,3.0
1998-11-01,417,10,1.0
1998-06-14,204,18,1.0
1999-01-24,1209,12,4.0
1998-11-23,231,17,4.0
1999-01-04,363,4,5.0
1998-01-03,355,12,4.0
1998-12-21,1509,7,5.0
1999-01-21,392,5,2.0
1997-08-16,712,26,3.0
1998-12-27,253,10,3.0
1997-03-22,231,11,4.0
1998-10-29,982,18,5.0
1997-07-03,1165,4,5.0
1998-10-04,985,4,3.0
1998-05-27,1117,4,3.0
1997-11-23,82,14,4.0
1998-04-23,678,18,2.0
1998-08-02,231,12,4.0
1998-05-24,981,8,4.0
1998-11-03,1407,13,3.0
1998-06-19,374,5,2.0
1997-07-19,1380,14,3.0
1998-03-14,54,5,5.0
1997-02-26,1539,9,4.0
1998-09-08,1112,21,1.0
1997-09-24,1105,14,4.0
1998-05-16,442,24,3.0
1997-12-26,1240,17,4.0
1997-04-19,1292,12,2.0
1997-03-24,1064,5,2.0
1998-11-22,789,13,2.0
1998-11-13,1207,18,2.0
1998-12-17,1293,3,3.0
1998-10-31,355,18,4.0
1998-05-04,206,9,3.0
